,eeg signal
1272,-4.33632593483846
1273,-5.684985749539595
1274,4.3288288245002615
1275,-9.5483094889943
1276,-3.782082312579997
1277,-11.189445023766924
1278,-14.892146527760561
1279,-4.16558857365844
1280,7.89399803347108
1281,6.599775793537965
1282,1.2961755759943951
1283,-9.425754585606349
1284,-1.981843833143408
1285,1.1801551976169335
1286,3.319560111981532
1287,8.747990775434538
1288,3.67906308410783
1289,10.028976003395261
1290,8.331886138806526
1291,5.677658038600649
1292,-0.0005439113311649368
1293,-15.220668980141703
1294,3.3827705311309173
1295,-10.125409323570903
1296,-2.4684486170669473
1297,-7.045309426263848
1298,0.34196427008299235
1299,-2.695626959670008
1300,4.165461076259225
1301,-0.5039276780873889
1302,-9.167925769631099
1303,2.851157640967828
1304,5.366411978168248
1305,9.16012290281359
1306,-8.588549328092068
1307,16.544679635990015
1308,8.061472308429112
1309,9.222620944612729
1310,8.978279275433753
1311,14.725947928788274
1312,-3.162053106092083
1313,0.8261089480557118
1314,-3.586564227653559
1315,-10.266439801246086
1316,-9.839809807432957
1317,0.8140811977115541
1318,-5.336026366227534
1319,1.47906952660307
1320,-0.12258015469891914
1321,-3.0715000850857694
1322,2.2872605117554947
1323,2.3539088992032537
1324,3.372950929514153
1325,3.269959807704329
1326,2.264441427641766
1327,-13.18102282139078
1328,-19.80178704656217
1329,11.36209634820645
1330,9.60412227183207
1331,-17.303710424161807
1332,-4.109065673323996
1333,7.554141160560011
1334,-4.21080668026236
1335,19.158635532291925
1336,-17.013007909095467
1337,-15.325082085624707
1338,13.136902318796604
1339,10.64384700692997
1340,-7.371344647446889
1341,4.787673315836747
1342,11.50578427638851
1343,14.74071659898853
1344,6.930736726889487
1345,-1.876975731896747
1346,-3.5646011528661212
1347,2.990254283537745
1348,5.250765589908994
1349,8.319832720345865
1350,-8.901503913817606
1351,0.9321368480875534
1352,-1.4467562167033483
1353,-15.635564585702713
1354,7.976554529128805
1355,4.446399006372479
1356,-14.792254015916038
1357,-5.519954674404654
1358,-0.6424045535652878
1359,-9.497021385406429
1360,12.554653424177811
1361,15.34920373415414
1362,-5.274571945708658
1363,6.311395780589434
1364,-5.019683132348895
1365,-12.84138373960035
1366,10.621728333725892
1367,-15.448688285329865
1368,-10.453460545561233
1369,-1.7959336318586367
1370,8.715770870091534
1371,9.371236470914848
1372,-5.903712381182728
1373,9.405744097872645
1374,-23.594953237635888
1375,14.248650139689172
1376,-7.463222827034294
1377,12.553060306895373
1378,-0.07861183815266537
1379,-1.8833163930360222
1380,3.1458325143095225
1381,7.850075841769263
1382,11.511990174459584
1383,4.402205706349115
1384,4.06558774180588
1385,1.8505729627409646
1386,3.5441341296850157
1387,-9.343645984759384
1388,6.98876257525968
1389,8.573669029648862
1390,8.848332463507635
1391,9.722143671193624
1392,13.272440221167281
1393,-6.214960119500677
1394,16.301584364895227
1395,2.7871500471500714
1396,-2.6827155036361403
1397,-7.190284651982519
1398,-5.3421648972769376
1399,-7.367345820615544
1400,6.101560472765785
1401,-16.250069486405625
1402,0.5828451901868252
1403,-13.1928183627528
1404,14.368625749465771
1405,1.1996228375488531
1406,14.989956183553936
1407,-6.729389967977579
1408,-8.66028123114706
1409,-11.547413542251705
1410,21.781325666863566
1411,3.7697425251641588
1412,2.0698916728766097
1413,0.535066673395832
1414,-6.201290414244806
1415,9.414332383483686
1416,5.612405084436677
1417,0.6233466021899814
1418,8.460603527969043
1419,2.6738075537668404
1420,12.902127429440933
1421,2.2641980599954534
1422,2.033722719175838
1423,-5.392762938287912
1424,-5.183617331144779
1425,8.2044110068533
1426,7.204335477927032
1427,4.437471501398175
1428,-9.075630391766449
1429,-0.45262942685502905
1430,7.489482851823125
1431,-1.751863802883336
1432,-8.364542782610881
1433,-2.842897411691082
1434,-15.417366080582351
1435,1.307443774715018
1436,-7.106889104251028
1437,14.74015820268497
1438,-13.921553310486907
1439,16.591371213451875
1440,3.9550550441767904
1441,-9.441544490302096
1442,-8.310854698658813
1443,5.275533790039246
1444,11.706616818096101
1445,-8.470175002185064
1446,7.087782255650502
1447,1.5371407090331726
1448,21.15044924849103
1449,0.7073373433132533
1450,-2.9388291580359285
1451,-0.03891558774325343
1452,-18.09102387862649
1453,11.096219790926868
1454,4.242038183468846
1455,-2.9796644793144202
1456,1.1409940122875872
1457,-15.825326787823583
1458,-5.383358511488343
1459,-7.380909674562523
1460,14.871381197244578
1461,-3.504888496389758
1462,-3.421054303516751
1463,14.979224206776545
1464,9.490769037618257
1465,-14.518524498785183
1466,-1.6700257187008527
1467,11.299250376060948
1468,6.076736354273356
1469,2.6951080502416005
1470,0.661051950757324
1471,8.454805670603696
1472,-4.6503939515094705
1473,-0.1774698348765278
1474,3.539427903128845
1475,1.2662712486154846
1476,4.177976430430919
1477,4.06025604114939
1478,-9.623254903421948
1479,2.811621860381833
1480,4.654267782559946
1481,17.096450184644503
1482,-1.3255945335810435
1483,-4.379619005043895
1484,2.3607890509039366
1485,-4.545367925126851
1486,13.400888959113484
1487,11.267082249287071
1488,12.933002859535433
1489,0.5187435978930961
1490,4.108145869103462
1491,-8.629183809235617
1492,-7.777654585637397
1493,-11.134154913023089
1494,2.7637435140682873
1495,9.228315883868389
1496,-0.7227254361002435
1497,0.5276417921358763
1498,-3.256237042491632
1499,-2.2083218330851633
1500,2.5835622034649486
1501,-24.344323790495057
1502,12.561395711501733
1503,10.677072193946975
1504,-7.163322022934649
1505,14.19084607052307
1506,-4.996655002256205
1507,-9.31799052598765
1508,13.384152910186806
1509,-6.3246125250861045
1510,1.8841880985890875
1511,3.1230106510304587
1512,-1.1124604888861382
1513,17.5509449541963
1514,-4.786931863745481
1515,-12.856623270694588
1516,13.982327166343987
1517,-5.261213562606522
1518,-1.334031258587619
1519,5.592483760144506
1520,15.035180561023212
1521,4.344359922031526
1522,7.230260517817834
1523,5.947663045658358
1524,-4.579754697759248
1525,-2.7259778460425785
1526,-16.544346846604025
1527,9.989299557154776
1528,6.671634742127706
1529,-17.683479046698498
1530,2.3365985812066556
1531,-2.613054733739689
1532,-1.3181475121519517
1533,-9.252517532756816
1534,-7.555563627919902
1535,3.5972926596153108
1536,-0.5433873087701632
1537,5.4609331845651825
1538,17.164960886292246
1539,3.0537539675511516
1540,1.0028301236545991
1541,4.639418730887617
1542,1.115294317614934
1543,-11.567278289316278
1544,3.117027529441378
1545,-4.269171543364832
1546,-14.702648889609215
1547,-3.65853359626116
1548,6.221400860893947
1549,11.934701999833653
1550,7.430243646483341
1551,3.824237982785297
1552,11.633615698108585
1553,7.854693946823022
1554,-7.539025581146521
1555,7.496180799500368
1556,8.034680503438263
1557,3.593457686126669
1558,10.373159086798662
1559,1.5671111452514057
1560,3.181732689494197
1561,-4.041100672136086
1562,-9.518843585169328
1563,-8.298957751532543
1564,-13.52181698359665
1565,1.6149967155738676
1566,-11.502774996921787
1567,-0.8229543348617545
1568,4.878557063059818
1569,11.906640816889901
1570,11.803880544174934
1571,-4.9778740770656285
1572,29.617441150975168
1573,2.8666074955843293
1574,4.815332035093538
1575,2.6193307626324205
1576,10.923882488512454
1577,-8.751457447995357
1578,-0.5001334513823111
1579,9.886732176563228
1580,-0.5681793783651488
1581,-0.262814134013975
1582,2.1663972374512683
1583,8.446296767757596
1584,-0.6766261389418187
1585,1.4008197931995436
1586,-8.778171768919698
1587,-1.7889259992448157
1588,5.438254352495001
1589,1.123968506999979
1590,-7.197585201260349
1591,16.020522789447458
1592,1.8104544286023743
1593,2.6237623420279292
1594,13.73571125300204
1595,-7.009920269205014
1596,5.314023585225354
1597,-2.005019696640924
1598,7.157635965370908
1599,9.32707299521452
1600,3.2449861283896464
1601,19.796813430052712
1602,-10.456637551325787
1603,-1.8924903749579733
1604,0.8686818002527731
1605,-6.810049200834118
1606,-11.375966723930379
1607,5.3617431250847485
1608,-14.244817047178906
1609,-0.8783243640628515
1610,22.61101118686288
1611,-13.794683399255462
1612,-3.6000823921217773
1613,-3.967573627504006
1614,-25.828327713715453
1615,-0.7900848860867193
1616,-8.35577962833157
1617,-4.291622917748198
1618,3.8623598333578357
1619,-11.352298946632352
1620,-11.120547689821027
1621,7.4971311488001
1622,-7.5715400282597605
1623,15.924737422169168
1624,0.07295720376414305
1625,8.416408319003732
1626,12.320471391370694
1627,0.7806875028754643
1628,14.464972775803467
1629,-4.799003661729153
1630,12.180778285560141
1631,5.4694445278612935
1632,-3.419200432732615
1633,0.3078559036701005
1634,1.2604616730615497
1635,-6.889789349057404
1636,3.6713641778655637
1637,-11.666351955188789
1638,12.012047613536271
1639,18.105341954196582
1640,3.277199775744079
1641,9.183998662690936
1642,1.2479398379466895
1643,-5.278118555247647
1644,0.9501157235955078
1645,4.46673524697548
1646,-5.536614710891268
1647,-9.021360651266766
1648,8.377323971625557
1649,-15.80665643763351
1650,-14.787667986422928
1651,1.6783211598422725
1652,-5.12683013944441
1653,11.840331988459736
1654,-0.6492509182262758
1655,12.689882294451387
1656,-2.7126836705095627
1657,-4.367348536940016
1658,-9.635555626022832
1659,-16.29295641268388
1660,-7.482675052433965
1661,-12.078014961922992
1662,-4.89294032312281
1663,6.177027877577896
1664,-2.486755289050894
1665,9.248697724449372
1666,-5.47267763418416
1667,-17.047105352648387
1668,-4.1110181177219705
1669,-15.8163749791739
1670,-10.004872492225333
1671,8.21152456242962
1672,4.731026863281327
1673,-8.785967589981428
1674,-10.120164762273417
1675,2.273657953256745
1676,4.267431383050069
1677,-0.38185478899126946
1678,13.619278012423326
1679,-8.01782927225085
1680,18.06672643012653
1681,-11.207357243091534
1682,-5.307825123678429
1683,-6.7108376120158475
1684,-13.079707847567205
1685,17.634432538441004
1686,8.579661172695822
1687,1.031994971305949
1688,1.941784293626227
1689,19.387948622792237
1690,-5.409486722530811
1691,6.159737424152597
1692,-5.7622004918974605
1693,-4.75889384450806
1694,-12.76032113893671
1695,18.859718854857316
1696,-0.6966620127144916
1697,-2.214458225541728
1698,3.885875615316941
1699,22.317839756997312
1700,-6.7576761818653095
1701,-4.15733802840546
1702,0.12470338080279131
1703,12.35061852105175
1704,-1.147208191783574
1705,-4.24492738705106
1706,-7.4876618743241306
1707,17.092553919818858
1708,4.034077348277277
1709,-5.342961034611837
1710,0.8811543951740028
1711,-0.5827014142491378
1712,13.039518963591991
1713,-2.763476034003852
1714,-11.875060622027684
1715,2.81470548916936
1716,-0.9581136324963095
1717,2.364318217886667
1718,-3.6566260726205173
1719,6.152006520837804
1720,4.1583453589197985
1721,-0.02905036567389363
1722,-9.053614147782104
1723,8.229146515934596
1724,-1.3960463695359981
1725,5.240352015577233
1726,-12.840264595171432
1727,-20.384615583601235
1728,5.435072008190789
1729,-9.590547561200347
1730,-7.173782632927452
1731,-4.471561788042271
1732,-6.5600629438060825
1733,3.458553460147548
1734,9.203638508644742
1735,-3.1395275885246647
1736,5.301400391580593
1737,0.2758607046745212
1738,0.19250292887901654
1739,-2.4549006711909693
1740,-2.7492756730383565
1741,-7.580473279002627
1742,-4.717559723723025
1743,12.990641431842798
1744,-9.268587394712023
1745,-1.8964923451404285
1746,-7.398884623178687
1747,5.117929959988642
1748,3.3839418002349744
1749,4.1395476883541775
1750,5.660770405888288
1751,-6.791636246459197
1752,6.502541039526902
1753,-0.7623287457035457
1754,-7.18180794744983
1755,-4.5388821540761395
1756,4.604258261868894
1757,-9.6380569840357
1758,-6.377991991827242
1759,-0.27416649952251415
1760,-18.066456569715616
1761,1.234293927684221
1762,6.291027672104084
1763,2.4356604487348994
1764,-0.8595836382791737
1765,-11.505853945748823
1766,0.11026322176776837
1767,-8.326275338244907
1768,-9.229389720960672
1769,-1.5765257108753192
1770,8.326397911693569
1771,0.33675572917470964
1772,-1.7174445318672111
1773,-7.642218707440645
1774,-19.944449736514358
1775,2.7650533986842882
1776,-16.634914969763702
1777,-3.9385384502148817
1778,6.523747709737473
1779,20.96137568537329
1780,15.804665564483457
1781,-4.9024165788449805
1782,-25.792686889621162
1783,-5.572878780428092
1784,5.7158640496284345
1785,-0.6877482317567192
1786,16.749961866431185
1787,3.3965429086888075
1788,15.471575685557289
1789,-7.116756587324086
1790,-3.2817191895422897
1791,-4.994902660932008
1792,7.695928178148741
1793,7.427231014218687
1794,-0.6784134792337078
1795,-2.684780839982518
1796,8.89431751867234
1797,4.8529379766721705
1798,7.725844903053725
1799,-18.42850300983916
1800,-2.1223762947751457
1801,-1.5178395665168822
1802,5.1421612503731815
1803,6.923083195903105
1804,-0.40186141056826274
1805,5.157462405864928
1806,-4.707609416095432
1807,-6.734353047147242
1808,1.932156606900238
1809,16.114089898802682
1810,-7.178981099541494
1811,-10.069800384625355
1812,2.739659358463389
1813,-11.272464459531248
1814,1.7721719234752034
1815,6.749015879222703
1816,-0.745687062166041
1817,-3.0587141476788537
1818,-1.2204166700589687
1819,-2.204786348683043
1820,2.6253925584123827
1821,10.755492012071576
1822,10.13348807052405
1823,9.211494064401908
1824,-11.214657278484353
1825,1.4959841439485855
1826,-14.467338093763878
1827,4.918048732156657
1828,2.8735897691102266
1829,-3.8813146646285754
1830,7.669729626982678
1831,3.7806271578992363
1832,8.014989884302487
1833,2.806891798981392
1834,10.518300392871641
1835,-4.1793706342702
1836,-1.9410074376128241
1837,4.855904719847411
1838,-2.1260001646470394
1839,-6.845980268838391
1840,5.216279294045922
1841,-5.0676331457076955
1842,1.3393368191245418
1843,0.16653231448623518
1844,-2.6071901331843583
1845,8.896578068611248
1846,8.583557599281152
1847,-4.721462552304861
1848,1.7369639198826052
1849,-3.697957067512008
1850,-14.594945029380757
1851,7.521131511121979
1852,-12.671497183842634
1853,-1.4333796962909808
1854,-12.952813731034322
1855,5.420148248422785
1856,-5.990043284729207
1857,2.5090153788692335
1858,-2.3881392424865604
1859,10.762776394194965
1860,6.989466359010962
1861,-2.7343920796989245
1862,2.43545457416121
1863,-11.561165679661112
1864,4.183399582979593
1865,-5.331048172999237
1866,-16.29800178848371
1867,-0.8458859259147569
1868,-0.2894204974714696
1869,-3.268795220234485
1870,-8.203097757630172
1871,0.07226867653330071
1872,-8.145021763040779
1873,12.28959774122723
1874,4.260384503202524
1875,3.2181885243819583
1876,-8.23899364513785
1877,-2.789846911578026
1878,4.683909951151042
1879,13.422128542155825
1880,20.640723003408453
1881,-3.433299928104063
1882,-9.074254994383331
1883,-2.827242332485321
1884,3.0759489218330978
1885,-18.361170584819376
1886,-2.9525537003966678
1887,-1.3467351815449726
1888,-1.0984129555994269
1889,-3.6259868031369966
1890,-0.05317615562286582
1891,-6.260294177473066
1892,-10.13829427190248
1893,-1.233708372979611
1894,19.43089461401624
1895,2.1024475302205703
1896,2.871700991970795
1897,2.5838802977289763
1898,5.906740065175967
1899,8.08087758851352
1900,8.33633211449612
1901,-9.983566354401876
1902,2.374469116108751
1903,-9.794328382033298
1904,-1.9899585357288516
1905,13.545467408306468
1906,-13.182234967375946
1907,4.206405747130648
1908,1.3291707327664453
1909,4.4597498743051736
1910,10.97617499652637
1911,-9.518961290892808
1912,9.416529577135217
1913,-19.723062559460587
1914,3.990509773808358
1915,3.420824920160979
1916,-2.0676149062797835
1917,-18.6462511745954
1918,11.969472645251702
1919,-1.2592410227991513
1920,-3.0981707314860114
1921,6.512345502382338
1922,1.662834754932037
1923,1.0426042356002774
1924,1.4394050295534964
1925,5.913103650064728
1926,2.0508237662104074
1927,0.08625205454347862
1928,-0.11139740244661311
1929,-5.803887755425373
1930,1.6702488825125288
1931,-9.831650083691708
1932,6.843078058321137
1933,8.964408060528738
1934,5.719445593994072
1935,2.3342555205709568
1936,-3.735561974226503
1937,13.99502071762756
1938,-0.14820929878938216
1939,12.535084282732127
1940,-0.48108875871367474
1941,6.997975627573761
1942,3.0689124312300358
1943,-2.4008531485975726
1944,-16.210574734927526
1945,12.933270957382838
1946,5.0466595924930315
1947,0.4528932535771175
1948,-15.417978068803045
1949,0.8177579759183491
1950,4.313837798779226
1951,-5.5708078686247795
1952,-10.146951512578791
1953,-4.395410423555978
1954,-0.8748217540873493
1955,1.1307161679552469
1956,-16.020901768309674
1957,-8.555290402984307
1958,-14.231275313075757
1959,5.738053278965057
1960,-1.8563384019861136
1961,9.703089492248267
1962,3.682105952604196
1963,11.35134141824757
1964,0.22237875251716233
1965,-0.0888782323120702
1966,7.723984983558941
1967,-9.010761887038445
1968,-8.651962428426256
1969,1.460798214370426
1970,12.320668061007257
1971,0.35632899802254325
1972,12.507535359263208
1973,4.071758385355467
1974,7.010136820956926
1975,-2.4948673275757756
1976,3.336436460476028
1977,-3.6425671787579823
1978,10.691366624916313
1979,-0.5297944355730984
1980,-6.988603584169717
1981,-2.8704730780932213
1982,2.4793510886640076
1983,2.461887534954097
1984,-1.654064417148005
1985,-4.605925879522001
1986,-1.684566940318442
1987,7.639812584690484
1988,-5.9477843367784065
1989,19.10860217261927
1990,11.072655587946945
1991,-3.1828848974110793
1992,0.5574691464298165
1993,10.336922658823742
1994,16.07083528943356
1995,8.775859388250437
1996,1.3424613555709586
1997,-8.035364021591443
1998,5.743854341324121
1999,2.066034174604922
2000,-5.675806530345237
2001,7.168895815329007
2002,1.2760010383346692
2003,-8.917707752124105
2004,12.023471415853322
2005,10.988146829819861
2006,-3.153250449912715
2007,1.366844618986977
2008,3.0788005418222424
2009,-2.831393334057853
2010,-0.2515165020500022
2011,1.4919702731085311
2012,9.873326076320845
2013,-3.5639824542925886
2014,-1.230376336298617
2015,-8.502549822927195
2016,24.47194264677681
2017,5.156442453158693
2018,3.608565348966
2019,1.1662967656751002
2020,6.844320422111596
2021,7.212816773179362
2022,4.879490762039774
2023,-14.014742352305918
2024,2.580167670686026
2025,6.494951766495857
2026,-7.831118969993735
2027,-10.409797273089268
2028,0.051404631532129486
2029,-6.986720381739914
2030,2.312001078241569
2031,16.773590095527343
2032,-0.7782675408790083
2033,10.943271319075953
2034,-5.572928045257571
2035,4.9841034015771815
2036,-7.404704822216667
2037,-17.752662349691143
2038,-6.395943109766919
2039,3.416108470378185
2040,-1.3803220582311102
2041,-7.534793395136893
2042,-0.6207840248927053
2043,5.884700491729877
2044,1.630251525817177
2045,-9.93336334730752
2046,7.490615591682786
2047,1.5620747146012754
2048,15.301996457591692
2049,-6.148835404733422
2050,-7.850145959579786
2051,-3.6240862728881424
2052,-8.791446452456306
2053,-7.215351892616029
2054,-22.35033523047902
2055,-13.110497045949558
2056,-6.617158322688583
2057,0.4778779854081181
2058,-4.606570331216912
2059,5.875725837543909
2060,-10.680960405987856
2061,8.356733664610454
2062,-3.0541181703588363
2063,-6.9767912129210945
2064,-0.00063310634057967
2065,2.264946157740546
2066,7.288911739559499
2067,23.203070810465384
2068,-10.683915188105193
2069,-6.16901828964794
2070,4.2166310102445355
2071,-2.5914612426166714
2072,2.2023557596482974
2073,-2.6396853316413624
2074,10.118126610790291
2075,7.017265515316586
2076,-8.563960766929528
2077,17.155482345530597
2078,-10.93291843255467
2079,-8.8739370322572
2080,11.294536745605757
2081,-10.031707571231577
2082,1.0107829193303903
2083,-2.814331295637449
2084,-2.176798534665842
2085,3.932270630898495
2086,-4.804790505721847
2087,0.44129711889417145
2088,-22.60523802215426
2089,8.987273770889438
2090,3.600258929262397
2091,0.891875406044274
2092,0.41586083968162946
2093,-0.88965445111378
2094,-13.682636323953542
2095,-0.9001598149814207
2096,9.715902249485795
2097,-10.227650036572093
2098,-6.105972896628885
2099,1.447028836614232
2100,4.785490020078883
2101,-4.774916592219285
2102,13.066177087431296
2103,4.979145671037296
2104,-10.484569673136543
2105,-1.9076430385161736
2106,6.438052823139913
2107,-4.899113398985772
2108,9.57337986795092
2109,-0.3477610521560097
2110,-14.947464249553658
2111,5.9537955005165575
2112,-18.358936091107914
2113,-1.257382066168231
2114,9.343518926920552
2115,-3.6785149461251816
2116,-10.456832159409005
2117,4.800464993261746
2118,4.435593561056218
2119,4.512284028498552
2120,-0.8419500227067993
2121,-0.5085785161204732
2122,-11.423238928329173
2123,-15.394916695890293
2124,-11.40021904406748
2125,-9.562589160633685
2126,-9.70040334135344
2127,9.610385139460668
2128,11.270071193454964
2129,-7.756430114881495
2130,6.728207170853867
2131,15.001884627627284
2132,3.9932410763595745
2133,-4.893436662974725
2134,2.515315420103425
2135,-9.664767203758203
2136,-7.772714829273665
2137,-16.604097723183944
2138,-13.101018702797102
2139,-12.649702102200939
2140,-5.770709346279679
2141,1.1129059880311258
2142,0.7359202146439452
2143,-15.083649290876993
2144,8.512959420457136
2145,-6.770182100327669
2146,-6.02413340767859
2147,-10.530458997551174
2148,-10.239707566074411
2149,-2.6389621213545844
2150,-10.60199843709226
2151,11.933373052020416
2152,-17.555602800753515
2153,8.495973815590682
2154,4.771516517805395
2155,13.836895457419661
2156,11.744402920082713
2157,12.750374545605617
2158,4.325518014478401
2159,0.7820439047785204
2160,-15.130388904732854
2161,-13.455243749271734
2162,-11.139510247263935
2163,7.749188866005612
2164,-8.634074911038043
2165,-16.879090669952223
2166,19.949647459513685
2167,4.296312487155186
2168,8.66096499483006
2169,15.331491860629098
2170,-9.335352391082548
2171,-13.281208001174782
2172,-11.060183712655185
2173,-3.7750820302871113
2174,3.68321818166402
2175,-5.043834607814471
2176,4.828834660973876
2177,11.316797360216347
2178,-1.5408411372560469
2179,-0.4789492395939674
2180,-8.840158347164591
2181,-22.395537474727686
2182,7.515481086505164
2183,6.158894481058726
2184,2.2719030540487886
2185,5.6438793821146565
2186,-1.3190410540406543
2187,-0.5126716871989028
2188,2.928902573623018
2189,4.70697362654527
2190,19.241373093821874
2191,-4.235269867929965
2192,6.403747949990197
2193,1.230097837865546
2194,-20.691114504161487
2195,9.256590043841253
2196,7.640697693019079
2197,-6.520557490742279
2198,1.2681782124894325
2199,-14.80446225579724
2200,-2.474022747738175
2201,-22.556140535711798
2202,8.165373660498137
2203,9.38588428953044
2204,-13.28312704031141
2205,-8.190025039503752
2206,-10.506089590530662
2207,-9.518337045066815
2208,-1.8871852633905197
2209,-0.015895848819433844
2210,-21.226111395831147
2211,-8.096113629217662
2212,1.4352437220127143
2213,4.502426666502513
2214,7.46671728481799
2215,-1.4214455166028654
2216,11.999691009820678
2217,11.481676509749152
2218,3.0785480229410256
2219,-5.962961401323303
2220,7.55707419476918
2221,4.813998038068127
2222,8.702965965538043
2223,17.295644125777883
2224,-11.495557938736457
2225,10.48438781054028
2226,4.574607040259807
2227,9.925905346262088
2228,11.340539472469427
2229,-11.925056919055365
2230,-3.7784941905687752
2231,14.774617325754502
2232,2.43057734721478
2233,11.198308560823412
2234,-1.5139039253801176
2235,-7.495753335083815
2236,4.25278519717275
2237,-3.337823199622082
2238,3.4633580952395553
2239,1.6974975023112142
2240,11.773503603442833
2241,25.12412435393497
2242,4.745912334434705
2243,-10.304536162650136
2244,2.539651382255553
2245,0.676673359028837
2246,2.7883722406960176
2247,-2.4968996788021394
2248,-13.29510260428342
2249,-4.177137276019815
2250,-2.1385163646637326
2251,1.9652484433423825
2252,-6.455952195592127
2253,10.39269807720748
2254,-3.5362529992707294
2255,5.639646885554227
2256,-3.9973463766314006
2257,-8.622802160387753
2258,-16.17658939858725
2259,-3.6356080977890395
2260,-0.5711169184878981
2261,1.7411208226759836
2262,6.341398136676029
2263,9.784836436041184
2264,9.28157643784924
2265,10.979910613297456
2266,2.3055009650096334
2267,-1.800059560692496
2268,5.036694757208261
2269,13.550071570651294
2270,6.184737123934857
2271,4.113456383963572
2272,-0.6063235074815454
2273,19.15800767076442
2274,-10.93259268869618
2275,1.5319386779464115
2276,9.795724154317313
2277,-8.534515727076126
2278,15.423500955886329
2279,2.618693834482829
2280,9.283134334041804
2281,4.87542004189485
2282,-7.2571838367974895
2283,1.2201737318649286
2284,-9.255297020329197
2285,7.362232007565346
2286,2.631597133493884
2287,10.316015061530097
2288,3.6340157169084257
2289,5.2458478633694465
2290,10.83562516747223
2291,25.59381081199226
2292,1.0830146134304202
2293,-7.426745968663783
2294,-10.78689039072558
2295,1.853557985548485
2296,-8.004573147486456
2297,-0.7195917352561032
2298,9.797765583765996
2299,3.569045188041617
2300,-8.685564247340103
2301,6.218520259382512
2302,-1.2303275149967945
2303,7.416560032523463
2304,-10.721267905645615
2305,-15.623653995823496
2306,4.187066678750896
2307,11.073266591592164
2308,-2.0902537017683978
2309,-19.867577845390006
2310,-7.17738268427029
2311,-7.38853239539141
2312,-2.648041840550013
2313,13.18726004864604
2314,-15.59415459687512
2315,-10.385052906312136
2316,-1.0362871469034103
2317,5.813404762827302
2318,-2.1589680239509565
2319,6.170321842819893
2320,-17.915840651117286
2321,10.51235859017505
2322,11.852013112171829
2323,2.01338415521694
2324,-1.3406754948839685
2325,-16.462362230166846
2326,12.567027956543374
2327,-5.277180377688294
2328,10.244929334962189
2329,8.629408794247428
2330,-21.65732712195768
2331,-10.376891479939475
2332,-3.527316630902912
2333,-14.989816232652766
2334,5.907758511399383
2335,8.090435252851904
2336,-7.338529940458662
2337,-3.936736051742295
2338,-2.0899112463157636
2339,5.266918152376067
2340,-10.487453053340115
2341,9.720059444318574
2342,5.51327418950977
2343,2.0041208354238362
2344,1.710007342086155
2345,12.786185053312273
2346,3.6204895861398056
2347,17.88733442758229
2348,-7.199340865572883
2349,-3.2426230735416963
2350,-15.717084067112463
2351,-1.3967622131602402
2352,23.3206109750595
2353,-8.168128810720656
2354,-15.362565799127612
2355,5.707880517081152
2356,0.5196935922217101
2357,10.757489612292256
2358,-12.506194386466541
2359,7.54934710921135
2360,11.639839274015177
2361,6.923060860540197
2362,2.1636650876208243
2363,15.62238668689988
2364,5.613592902335063
2365,-0.14289148306434887
2366,-6.7642909005027345
2367,6.12276205260668
2368,-1.8111952089608243
2369,-6.961859541871399
2370,9.122900130420584
2371,4.507819376407287
2372,1.2873083567530572
2373,8.232700211444927
2374,2.7035258271432148
2375,-7.956897256383095
2376,-6.049118349786468
2377,-4.426409130089449
2378,-12.248872807712663
2379,11.821254306029875
2380,-11.913652272237046
2381,-0.5951056987697907
2382,12.318790390717739
2383,3.8110566673415103
2384,-4.241264517599786
2385,8.226188779197576
2386,-7.535414499716321
2387,9.579235039639864
2388,1.6287871573679187
2389,4.3372247497867
2390,-7.18399711588106
2391,-0.8801094374911789
2392,4.5261545449995255
2393,5.503240615939397
2394,-12.817057601676265
2395,16.008566090937823
2396,4.961696987362547
2397,-3.6074064858708916
2398,10.097411223126791
2399,3.3506618290135908
2400,-23.94902802853225
2401,-0.6878986388117951
2402,10.922039198739888
2403,10.203910417385062
2404,6.036711829631509
2405,7.681002143606765
2406,-13.850543749476898
2407,-9.209537138044636
2408,-22.823319315933425
2409,-0.8304643849445235
2410,14.705137237580722
2411,6.1134993819725985
2412,7.452899206774713
2413,2.4528976870899313
2414,14.525781208574646
2415,-3.5918792741926304
2416,6.680993084821896
2417,4.895052053916516
2418,14.429282950616425
2419,9.019012491172678
2420,-2.785312297602301
2421,3.8949809555450634
2422,5.714759409374823
2423,-13.509005930609055
2424,-18.850504965577286
2425,-20.870145364857397
2426,-6.250423990559808
2427,-4.205017342507605
2428,-1.7273930535391493
2429,8.687669387091884
2430,4.016966529897083
2431,15.561966192906308
2432,0.04830721571658447
2433,2.3354017485526244
2434,-4.047205353695519
2435,-9.624071281124161
2436,-5.741159688305111
2437,1.0158578415474313
2438,-6.346460312167723
2439,-12.148651131707727
2440,16.225696391745227
2441,-18.335520198314175
2442,-2.2658489817548118
2443,9.161569963611633
2444,17.5570066289241
2445,8.215905769533144
2446,-4.707898889362536
2447,-4.328489632105254
2448,-3.076002859031195
2449,-0.5814771314263099
2450,-10.492141700192281
2451,-5.705464440213102
2452,11.572445190687286
2453,2.4853168409485327
2454,23.123621055921795
2455,-2.156348081364385
2456,-3.655050129666119
2457,-9.00525494475405
2458,7.322283120745634
2459,5.86671349344262
2460,6.071736085592526
2461,-7.757941238846811
2462,-4.076021105685855
